T07,"Teaching staff at the primary, secondary and tertiary levels",,,,,
Region/Country/Area,,Year,Series,Value,Footnotes,Source
634,Qatar,2015,Teachers at tertiary level (thousands),2.1530,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
634,Qatar,2015,Pupil-teacher ratio in tertiary education,12.9429,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
634,Qatar,2018,Teachers at primary level (thousands),12.6490,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
634,Qatar,2018,Pupil-teacher ratio in primary education,12.1676,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
634,Qatar,2018,Teachers at secondary level (thousands),9.7380,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
634,Qatar,2018,Pupil-teacher ratio in secondary education,11.0430,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
634,Qatar,2018,Teachers at tertiary level (thousands),2.3990,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
634,Qatar,2018,Pupil-teacher ratio in tertiary education,14.0342,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2005,Teachers at primary level (thousands),144.3380,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2005,Pupil-teacher ratio in primary education,27.9316,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2005,Teachers at secondary level (thousands),209.6760,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2005,Pupil-teacher ratio in secondary education,18.1040,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2005,Teachers at tertiary level (thousands),190.5560,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2005,Pupil-teacher ratio in tertiary education,16.8464,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2010,Teachers at primary level (thousands),158.0560,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2010,Pupil-teacher ratio in primary education,20.9180,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2010,Teachers at secondary level (thousands),224.5030,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2010,Pupil-teacher ratio in secondary education,17.6365,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2010,Teachers at tertiary level (thousands),222.5250,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2010,Pupil-teacher ratio in tertiary education,14.6928,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2015,Teachers at primary level (thousands),164.4150,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2015,Pupil-teacher ratio in primary education,16.5542,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2015,Teachers at secondary level (thousands),235.7680,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2015,Pupil-teacher ratio in secondary education,14.4072,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2015,Teachers at tertiary level (thousands),225.0900,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2015,Pupil-teacher ratio in tertiary education,14.5191,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2017,Teachers at primary level (thousands),164.6630,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2017,Pupil-teacher ratio in primary education,16.2867,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2017,Teachers at secondary level (thousands),231.5820,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2017,Pupil-teacher ratio in secondary education,13.2654,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2017,Teachers at tertiary level (thousands),219.5980,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
410,Republic of Korea,2017,Pupil-teacher ratio in tertiary education,14.2824,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2005,Teachers at primary level (thousands),10.2590,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2005,Pupil-teacher ratio in primary education,17.9510,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2005,Teachers at secondary level (thousands),30.9200,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2005,Pupil-teacher ratio in secondary education,12.7577,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2005,Teachers at tertiary level (thousands),7.8070,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2005,Pupil-teacher ratio in tertiary education,16.6966,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2010,Teachers at primary level (thousands),9.1600,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2010,Pupil-teacher ratio in primary education,15.4145,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2010,Teachers at secondary level (thousands),29.2990,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2010,Pupil-teacher ratio in secondary education,10.4993,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2010,Teachers at tertiary level (thousands),7.7350,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2010,Pupil-teacher ratio in tertiary education,16.8284,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2015,Teachers at primary level (thousands),7.9360,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2015,Pupil-teacher ratio in primary education,17.4567,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2015,Teachers at secondary level (thousands),24.9680,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2015,Pupil-teacher ratio in secondary education,9.3424,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2015,Teachers at tertiary level (thousands),6.6260,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2015,Pupil-teacher ratio in tertiary education,16.5100,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2018,Teachers at primary level (thousands),7.8190,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2018,Pupil-teacher ratio in primary education,17.9231,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2018,Teachers at secondary level (thousands),22.9420,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2018,Pupil-teacher ratio in secondary education,9.8632,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2018,Teachers at tertiary level (thousands),6.3060,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
498,Republic of Moldova,2018,Pupil-teacher ratio in tertiary education,13.8403,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2005,Teachers at primary level (thousands),57.0990,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2005,Pupil-teacher ratio in primary education,16.9932,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2005,Teachers at secondary level (thousands),161.5510,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2005,Pupil-teacher ratio in secondary education,12.9349,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2005,Teachers at tertiary level (thousands),30.8570,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2005,Pupil-teacher ratio in tertiary education,23.9429,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2010,Teachers at primary level (thousands),52.2720,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2010,Pupil-teacher ratio in primary education,16.1126,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2010,Teachers at secondary level (thousands),146.0170,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2010,Pupil-teacher ratio in secondary education,12.4765,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2010,Teachers at tertiary level (thousands),31.1030,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2010,Pupil-teacher ratio in tertiary education,32.1359,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2015,Teachers at primary level (thousands),50.0980,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2015,Pupil-teacher ratio in primary education,18.9070,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2015,Teachers at secondary level (thousands),129.2100,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2015,Pupil-teacher ratio in secondary education,12.0963,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2015,Teachers at tertiary level (thousands),27.7720,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2015,Pupil-teacher ratio in tertiary education,19.5036,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2017,Teachers at primary level (thousands),48.0090,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2017,Pupil-teacher ratio in primary education,19.3348,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2017,Teachers at secondary level (thousands),124.3760,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2017,Pupil-teacher ratio in secondary education,12.0798,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2017,Teachers at tertiary level (thousands),26.6180,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
642,Romania,2017,Pupil-teacher ratio in tertiary education,19.9709,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2005,Teachers at primary level (thousands),317.0230,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2005,Pupil-teacher ratio in primary education,16.7452,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2005,Teachers at secondary level (thousands),1306.0990,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2005,Pupil-teacher ratio in secondary education,9.5193,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2005,Teachers at tertiary level (thousands),624.9160,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2005,Pupil-teacher ratio in tertiary education,14.4071,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2009,Teachers at primary level (thousands),277.6570,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2009,Pupil-teacher ratio in primary education,18.0630,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2009,Teachers at secondary level (thousands),1135.6340,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2009,Pupil-teacher ratio in secondary education,8.4654,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2009,Teachers at tertiary level (thousands),669.9700,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2009,Pupil-teacher ratio in tertiary education,13.9262,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2012,Teachers at primary level (thousands),281.5030,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2012,Pupil-teacher ratio in primary education,19.5906,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2012,Teachers at secondary level (thousands),1045.8100,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2012,Pupil-teacher ratio in secondary education,8.7638,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2012,Teachers at tertiary level (thousands),553.8430,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2012,Pupil-teacher ratio in tertiary education,14.4140,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2015,Teachers at primary level (thousands),296.9940,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2015,Pupil-teacher ratio in primary education,20.1438,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2015,Teachers at tertiary level (thousands),627.2970,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2015,Pupil-teacher ratio in tertiary education,10.5092,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2017,Teachers at primary level (thousands),309.2190,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2017,Pupil-teacher ratio in primary education,21.2588,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2017,Teachers at tertiary level (thousands),597.0670,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
643,Russian Federation,2017,Pupil-teacher ratio in tertiary education,9.8593,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2005,Teachers at primary level (thousands),26.9440,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2005,Pupil-teacher ratio in primary education,68.9519,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2005,Teachers at secondary level (thousands),7.6100,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2005,Pupil-teacher ratio in secondary education,28.7145,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2005,Teachers at tertiary level (thousands),1.8170,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2005,Pupil-teacher ratio in tertiary education,15.2928,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2009,Teachers at primary level (thousands),33.1580,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2009,Pupil-teacher ratio in primary education,68.2994,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2009,Teachers at secondary level (thousands),15.3290,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2009,Pupil-teacher ratio in secondary education,22.6054,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2009,Teachers at tertiary level (thousands),2.9600,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2009,Pupil-teacher ratio in tertiary education,18.6530,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2010,Teachers at primary level (thousands),35.5830,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2010,Pupil-teacher ratio in primary education,64.6187,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2010,Teachers at tertiary level (thousands),2.8290,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2010,Pupil-teacher ratio in tertiary education,22.1753,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2015,Teachers at primary level (thousands),42.0050,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2015,Pupil-teacher ratio in primary education,58.3432,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2015,Teachers at secondary level (thousands),29.5580,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2015,Pupil-teacher ratio in secondary education,19.2110,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2015,Teachers at tertiary level (thousands),3.3640,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2015,Pupil-teacher ratio in tertiary education,23.8808,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2018,Teachers at primary level (thousands),42.0730,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2018,Pupil-teacher ratio in primary education,59.5086,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2018,Teachers at secondary level (thousands),23.3040,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2018,Pupil-teacher ratio in secondary education,28.2477,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2018,Teachers at tertiary level (thousands),3.0600,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
646,Rwanda,2018,Pupil-teacher ratio in tertiary education,24.7428,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2005,Teachers at primary level (thousands),0.3600,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2005,Pupil-teacher ratio in primary education,17.6389,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2005,Teachers at secondary level (thousands),0.3970,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
