lesotho,3.6100000000000003,2005-2010,Secondary
liechtenstein,0.3335,2005-2010,Secondary
lithuania,42.763,2005-2010,Secondary
luxembourg,3.493,2005-2010,Secondary
madagascar,36.1785,2005-2010,Secondary
malaysia,153.031,2005-2010,Secondary
mali,29.308,2005-2010,Secondary
malta,3.5244999999999997,2005-2010,Secondary
mauritania,3.386,2005-2010,Secondary
mauritius,7.433,2005-2010,Secondary
mexico,593.451,2005-2010,Secondary
monaco,0.519,2005-2010,Secondary
mongolia,15.141,2005-2010,Secondary
montserrat,0.0265,2005-2010,Secondary
mozambique,9.509,2005-2010,Secondary
myanmar,80.0435,2005-2010,Secondary
namibia,6.1594999999999995,2005-2010,Secondary
nauru,0.036000000000000004,2005-2010,Secondary
netherlands,107.41,2005-2010,Secondary
new zealand,35.766,2005-2010,Secondary
nicaragua,12.98,2005-2010,Secondary
niger,6.633,2005-2010,Secondary
nigeria,159.283,2005-2010,Secondary
niue,0.025,2005-2010,Secondary
north macedonia,14.55,2005-2010,Secondary
northern africa,993.0389,2005-2010,Secondary
northern america,1773.9823,2005-2010,Secondary
pakistan,294.716,2005-2010,Secondary
panama,16.392,2005-2010,Secondary
peru,147.654,2005-2010,Secondary
philippines,181.06099999999998,2005-2010,Secondary
poland,296.029,2005-2010,Secondary
portugal,93.803,2005-2010,Secondary
qatar,4.814,2005-2010,Secondary
republic of korea,209.676,2005-2010,Secondary
republic of moldova,30.92,2005-2010,Secondary
romania,161.551,2005-2010,Secondary
russian federation,1220.8665,2005-2010,Secondary
rwanda,11.4695,2005-2010,Secondary
saint kitts and nevis,0.397,2005-2010,Secondary
saint lucia,0.803,2005-2010,Secondary
sao tome and principe,0.373,2005-2010,Secondary
saudi arabia,249.2495,2005-2010,Secondary
senegal,15.394,2005-2010,Secondary
seychelles,0.589,2005-2010,Secondary
singapore,14.363,2005-2010,Secondary
slovakia,50.526,2005-2010,Secondary
slovenia,16.173,2005-2010,Secondary
somalia,4.504,2005-2010,Secondary
south africa,164.36200000000002,2005-2010,Secondary
south-central asia,4949.4896,2005-2010,Secondary
south-eastern asia,2237.4519,2005-2010,Secondary
southern asia,4156.3991,2005-2010,Secondary
spain,280.03,2005-2010,Secondary
state of palestine,24.668,2005-2010,Secondary
sub-saharan africa,1171.6319,2005-2010,Secondary
sudan [former],73.1735,2005-2010,Secondary
suriname,3.296,2005-2010,Secondary
sweden,76.125,2005-2010,Secondary
tajikistan,59.922,2005-2010,Secondary
thailand,222.799,2005-2010,Secondary
timor-leste,3.16,2005-2010,Secondary
togo,12.3885,2005-2010,Secondary
"total, all countries or areas",28494.412,2005-2010,Secondary
tunisia,71.882,2005-2010,Secondary
uganda,48.019,2005-2010,Secondary
united kingdom,381.45849999999996,2005-2010,Secondary
united states of america,1634.89,2005-2010,Secondary
uruguay,22.122,2005-2010,Secondary
uzbekistan,339.315,2005-2010,Secondary
western asia,1339.8519,2005-2010,Secondary
albania,23.689999999999998,2010-2015,Secondary
angola,32.279,2010-2015,Secondary
anguilla,0.124,2010-2015,Secondary
antigua and barbuda,0.7084999999999999,2010-2015,Secondary
aruba,0.5435000000000001,2010-2015,Secondary
austria,74.576,2010-2015,Secondary
bahamas,2.837,2010-2015,Secondary
bangladesh,389.1305,2010-2015,Secondary
belize,1.947,2010-2015,Secondary
bermuda,0.825,2010-2015,Secondary
bhutan,3.0635000000000003,2010-2015,Secondary
brazil,1412.582,2010-2015,Secondary
british virgin islands,0.233,2010-2015,Secondary
bulgaria,41.629,2010-2015,Secondary
burkina faso,17.78,2010-2015,Secondary
burundi,13.474,2010-2015,Secondary
cabo verde,3.522,2010-2015,Secondary
cameroon,97.921,2010-2015,Secondary
cayman islands,0.626,2010-2015,Secondary
central african republic,1.848,2010-2015,Secondary
central asia,747.3417,2010-2015,Secondary
chad,13.253,2010-2015,Secondary
chile,69.434,2010-2015,Secondary
china,6424.0825,2010-2015,Secondary
"china, hong kong sar",30.474,2010-2015,Secondary
"china, macao sar",2.355,2010-2015,Secondary
colombia,187.124,2010-2015,Secondary
comoros,7.9670000000000005,2010-2015,Secondary
congo,18.165,2010-2015,Secondary
cook islands,0.117,2010-2015,Secondary
costa rica,26.676,2010-2015,Secondary
croatia,47.673,2010-2015,Secondary
cuba,85.476,2010-2015,Secondary
cyprus,6.526,2010-2015,Secondary
czechia,72.814,2010-2015,Secondary
côte d’ivoire,63.602,2010-2015,Secondary
dem. rep. of the congo,249.822,2010-2015,Secondary
denmark,49.05,2010-2015,Secondary
djibouti,1.827,2010-2015,Secondary
dominica,0.511,2010-2015,Secondary
dominican republic,32.084,2010-2015,Secondary
eastern asia,7514.5149,2010-2015,Secondary
ecuador,82.989,2010-2015,Secondary
eritrea,6.413,2010-2015,Secondary
estonia,10.432,2010-2015,Secondary
eswatini,5.3665,2010-2015,Secondary
ethiopia,112.608,2010-2015,Secondary
europe,5470.6565,2010-2015,Secondary
fiji,5.041,2010-2015,Secondary
finland,42.5805,2010-2015,Secondary
france,460.1105,2010-2015,Secondary
germany,593.815,2010-2015,Secondary
ghana,112.252,2010-2015,Secondary
greece,80.388,2010-2015,Secondary
grenada,0.744,2010-2015,Secondary
guatemala,84.71950000000001,2010-2015,Secondary
guinea,19.322,2010-2015,Secondary
guyana,4.000500000000001,2010-2015,Secondary
hungary,88.749,2010-2015,Secondary
india,4251.657,2010-2015,Secondary
indonesia,1550.1444999999999,2010-2015,Secondary
iran,330.872,2010-2015,Secondary
jamaica,18.222,2010-2015,Secondary
jordan,51.313,2010-2015,Secondary
kyrgyzstan,48.479,2010-2015,Secondary
lao people's dem. rep.,21.498,2010-2015,Secondary
latin america & the caribbean,3548.9687,2010-2015,Secondary
latvia,16.375,2010-2015,Secondary
lebanon,45.3455,2010-2015,Secondary
lesotho,5.357,2010-2015,Secondary
lithuania,38.8,2010-2015,Secondary
luxembourg,5.007,2010-2015,Secondary
madagascar,64.622,2010-2015,Secondary
malawi,16.744999999999997,2010-2015,Secondary
malaysia,199.01749999999998,2010-2015,Secondary
mauritius,8.323,2010-2015,Secondary
mexico,652.14,2010-2015,Secondary
mongolia,19.043,2010-2015,Secondary
montserrat,0.027,2010-2015,Secondary
mozambique,22.654,2010-2015,Secondary
myanmar,92.0245,2010-2015,Secondary
nauru,0.045,2010-2015,Secondary
nepal,95.444,2010-2015,Secondary
netherlands,107.433,2010-2015,Secondary
new zealand,35.322,2010-2015,Secondary
nicaragua,15.089,2010-2015,Secondary
niger,9.945,2010-2015,Secondary
nigeria,390.427,2010-2015,Secondary
north macedonia,16.537,2010-2015,Secondary
northern africa,1161.7589,2010-2015,Secondary
northern america,1898.02,2010-2015,Secondary
panama,18.501,2010-2015,Secondary
papua new guinea,13.804,2010-2015,Secondary
paraguay,34.286,2010-2015,Secondary
peru,167.262,2010-2015,Secondary
poland,276.2905,2010-2015,Secondary
portugal,98.089,2010-2015,Secondary
puerto rico,26.161,2010-2015,Secondary
qatar,6.938,2010-2015,Secondary
republic of korea,224.503,2010-2015,Secondary
republic of moldova,29.299,2010-2015,Secondary
romania,146.017,2010-2015,Secondary
russian federation,1045.81,2010-2015,Secondary
saint kitts and nevis,0.465,2010-2015,Secondary
saint lucia,1.02,2010-2015,Secondary
saint vincent & grenadines,0.68,2010-2015,Secondary
samoa,1.211,2010-2015,Secondary
san marino,0.161,2010-2015,Secondary
serbia,61.541,2010-2015,Secondary
seychelles,0.592,2010-2015,Secondary
sint maarten,0.305,2010-2015,Secondary
slovakia,45.689,2010-2015,Secondary
slovenia,15.251,2010-2015,Secondary
solomon islands,1.5110000000000001,2010-2015,Secondary
south-central asia,6446.4185,2010-2015,Secondary
south-eastern asia,2698.5372,2010-2015,Secondary
southern asia,5699.0768,2010-2015,Secondary
spain,294.775,2010-2015,Secondary
sri lanka,149.886,2010-2015,Secondary
state of palestine,31.586,2010-2015,Secondary
sub-saharan africa,1868.0655,2010-2015,Secondary
suriname,3.622,2010-2015,Secondary
sweden,75.305,2010-2015,Secondary
switzerland,65.468,2010-2015,Secondary
tajikistan,64.01599999999999,2010-2015,Secondary
thailand,229.937,2010-2015,Secondary
timor-leste,4.428,2010-2015,Secondary
togo,20.798,2010-2015,Secondary
tonga,0.993,2010-2015,Secondary
"total, all countries or areas",32336.4343,2010-2015,Secondary
tunisia,86.0735,2010-2015,Secondary
turks and caicos islands,0.205,2010-2015,Secondary
uganda,63.957,2010-2015,Secondary
united kingdom,414.227,2010-2015,Secondary
united rep. of tanzania,82.81,2010-2015,Secondary
united states of america,1758.269,2010-2015,Secondary
uruguay,25.39,2010-2015,Secondary
uzbekistan,342.064,2010-2015,Secondary
western asia,1591.7539,2010-2015,Secondary
zimbabwe,42.585,2010-2015,Secondary
afghanistan,3.342,2005-2010,Tertiary
algeria,28.371,2005-2010,Tertiary
american samoa,0.105,2005-2010,Tertiary
andorra,0.1,2005-2010,Tertiary
angola,1.286,2005-2010,Tertiary
anguilla,0.014,2005-2010,Tertiary
argentina,142.283,2005-2010,Tertiary
armenia,16.648,2005-2010,Tertiary
aruba,0.228,2005-2010,Tertiary
bangladesh,55.504,2005-2010,Tertiary
barbados,0.786,2005-2010,Tertiary
belarus,41.715,2005-2010,Tertiary
belgium,25.774,2005-2010,Tertiary
bermuda,0.069,2005-2010,Tertiary
brazil,292.504,2005-2010,Tertiary
british virgin islands,0.105,2005-2010,Tertiary
brunei darussalam,0.614,2005-2010,Tertiary
bulgaria,21.102,2005-2010,Tertiary
burkina faso,1.984,2005-2010,Tertiary
burundi,1.051,2005-2010,Tertiary
cabo verde,0.485,2005-2010,Tertiary
cambodia,2.8795,2005-2010,Tertiary
cameroon,3.5035,2005-2010,Tertiary
cayman islands,0.034,2005-2010,Tertiary
central african republic,0.34,2005-2010,Tertiary
central asia,102.0038,2005-2010,Tertiary
chad,1.839,2005-2010,Tertiary
china,1404.174,2005-2010,Tertiary
"china, macao sar",1.521,2005-2010,Tertiary
colombia,102.0805,2005-2010,Tertiary
congo,1.17,2005-2010,Tertiary
cuba,91.087,2005-2010,Tertiary
cyprus,1.451,2005-2010,Tertiary
czechia,23.423499999999997,2005-2010,Tertiary
dem. people's rep. korea,69.082,2005-2010,Tertiary
dem. rep. of the congo,23.009,2005-2010,Tertiary
djibouti,0.1265,2005-2010,Tertiary
eastern asia,2179.4517,2005-2010,Tertiary
ecuador,26.91,2005-2010,Tertiary
el salvador,8.4815,2005-2010,Tertiary
estonia,6.3335,2005-2010,Tertiary
eswatini,0.447,2005-2010,Tertiary
ethiopia,8.323500000000001,2005-2010,Tertiary
europe,2275.1558,2005-2010,Tertiary
finland,18.605,2005-2010,Tertiary
georgia,20.8565,2005-2010,Tertiary
greece,28.079500000000003,2005-2010,Tertiary
guinea-bissau,0.025,2005-2010,Tertiary
guyana,0.578,2005-2010,Tertiary
hungary,25.413,2005-2010,Tertiary
iceland,1.782,2005-2010,Tertiary
indonesia,271.891,2005-2010,Tertiary
iran,139.5575,2005-2010,Tertiary
iraq,19.231,2005-2010,Tertiary
ireland,11.628,2005-2010,Tertiary
italy,99.396,2005-2010,Tertiary
jordan,8.251,2005-2010,Tertiary
kyrgyzstan,13.337,2005-2010,Tertiary
lao people's dem. rep.,2.287,2005-2010,Tertiary
latin america & the caribbean,1225.0668,2005-2010,Tertiary
